timestamp,device,property,value,temp_C,humidity,pressure
2026-02-04 15:50:00,Electric_Fan,switch_inching,,29.76,60,1013
2026-02-04 16:00:00,Aircon,switch_1,True,29.83,61,1013
2026-02-04 16:00:00,Aircon,countdown_1,0,29.83,61,1013
2026-02-04 16:00:00,Aircon,add_ele,1,29.83,61,1013
2026-02-04 16:00:00,Aircon,cur_current,0,29.83,61,1013
2026-02-04 16:00:00,Aircon,cur_power,0,29.83,61,1013
2026-02-04 16:00:00,Aircon,cur_voltage,2344,29.83,61,1013
2026-02-04 16:00:00,Aircon,voltage_coe,567,29.83,61,1013
2026-02-04 16:00:00,Aircon,electric_coe,29676,29.83,61,1013
2026-02-04 16:00:00,Aircon,power_coe,15976,29.83,61,1013
2026-02-04 16:00:00,Aircon,electricity_coe,2610,29.83,61,1013
2026-02-04 16:00:00,Aircon,fault,0,29.83,61,1013
2026-02-04 16:00:00,Aircon,relay_status,last,29.83,61,1013
2026-02-04 16:00:00,Aircon,overcharge_switch,False,29.83,61,1013
2026-02-04 16:00:00,Aircon,light_mode,relay,29.83,61,1013
2026-02-04 16:00:00,Aircon,child_lock,False,29.83,61,1013
2026-02-04 16:00:00,Aircon,cycle_time,,29.83,61,1013
2026-02-04 16:00:00,Aircon,random_time,,29.83,61,1013
2026-02-04 16:00:00,Aircon,switch_inching,,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,switch_1,True,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,countdown_1,0,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,add_ele,1,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,cur_current,1126,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,cur_power,1851,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,cur_voltage,2320,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,voltage_coe,559,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,electric_coe,30058,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,power_coe,15968,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,electricity_coe,2610,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,fault,0,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,relay_status,last,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,overcharge_switch,False,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,light_mode,relay,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,child_lock,False,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,cycle_time,,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,random_time,,29.83,61,1013
2026-02-04 16:00:00,Refrigerator,switch_inching,,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,switch_1,True,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,countdown_1,0,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,add_ele,21,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,cur_current,181,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,cur_power,417,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,cur_voltage,2290,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,voltage_coe,558,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,electric_coe,29647,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,power_coe,15912,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,electricity_coe,2620,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,fault,0,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,relay_status,last,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,overcharge_switch,False,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,light_mode,relay,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,child_lock,False,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,cycle_time,,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,random_time,,29.83,61,1013
2026-02-04 16:00:00,Electric_Fan,switch_inching,,29.83,61,1013
2026-02-04 16:10:00,Aircon,switch_1,True,30.15,58,1013
2026-02-04 16:10:00,Aircon,countdown_1,0,30.15,58,1013
2026-02-04 16:10:00,Aircon,add_ele,1,30.15,58,1013
2026-02-04 16:10:00,Aircon,cur_current,0,30.15,58,1013
2026-02-04 16:10:00,Aircon,cur_power,0,30.15,58,1013
2026-02-04 16:10:00,Aircon,cur_voltage,2344,30.15,58,1013
2026-02-04 16:10:00,Aircon,voltage_coe,567,30.15,58,1013
2026-02-04 16:10:00,Aircon,electric_coe,29676,30.15,58,1013
2026-02-04 16:10:00,Aircon,power_coe,15976,30.15,58,1013
2026-02-04 16:10:00,Aircon,electricity_coe,2610,30.15,58,1013
2026-02-04 16:10:00,Aircon,fault,0,30.15,58,1013
2026-02-04 16:10:00,Aircon,relay_status,last,30.15,58,1013
2026-02-04 16:10:00,Aircon,overcharge_switch,False,30.15,58,1013
2026-02-04 16:10:00,Aircon,light_mode,relay,30.15,58,1013
2026-02-04 16:10:00,Aircon,child_lock,False,30.15,58,1013
2026-02-04 16:10:00,Aircon,cycle_time,,30.15,58,1013
2026-02-04 16:10:00,Aircon,random_time,,30.15,58,1013
2026-02-04 16:10:00,Aircon,switch_inching,,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,switch_1,True,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,countdown_1,0,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,add_ele,1,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,cur_current,1126,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,cur_power,1851,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,cur_voltage,2320,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,voltage_coe,559,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,electric_coe,30058,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,power_coe,15968,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,electricity_coe,2610,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,fault,0,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,relay_status,last,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,overcharge_switch,False,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,light_mode,relay,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,child_lock,False,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,cycle_time,,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,random_time,,30.15,58,1013
2026-02-04 16:10:00,Refrigerator,switch_inching,,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,switch_1,True,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,countdown_1,0,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,add_ele,21,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,cur_current,181,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,cur_power,417,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,cur_voltage,2290,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,voltage_coe,558,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,electric_coe,29647,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,power_coe,15912,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,electricity_coe,2620,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,fault,0,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,relay_status,last,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,overcharge_switch,False,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,light_mode,relay,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,child_lock,False,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,cycle_time,,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,random_time,,30.15,58,1013
2026-02-04 16:10:00,Electric_Fan,switch_inching,,30.15,58,1013
